#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-05-25-21-55-05
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1779735399.071135	CjAHLU1zvgCVeLptg2	10.0.0.2	49685	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779735399.075395	Cu28Z82zonh8XTEOFi	10.0.0.1	43142	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779735399.075961	CjAHLU1zvgCVeLptg2	10.0.0.2	49685	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779735399.077380	Cu28Z82zonh8XTEOFi	10.0.0.1	43142	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779735999.174394	CVD7nQ24VF21ir2fd1	10.0.0.2	34679	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779735999.175339	CVD7nQ24VF21ir2fd1	10.0.0.2	34679	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779735999.175596	CXR6o01Y4l4D5acdod	10.0.0.1	34789	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779735999.176551	CXR6o01Y4l4D5acdod	10.0.0.1	34789	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779736599.178674	CYDPpY24h3ituld5Y3	10.0.0.1	34632	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1779736599.179879	CYDPpY24h3ituld5Y3	10.0.0.1	34632	10.0.0.254	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
#close	2026-05-25-21-55-19
